8,37,
10,37,
12,37,
14,37,
16,37,
18,37,
20,37,
22,37,
24,37,
26,37,
28,37,
30,37,
32,37,
34,37,
36,37,
40,37,
42,37,
44,37,
46,37,
48,37,
50,37,
52,37,
54,37,
56,37,
58,37,
60,37,
2,39,
4,39,
6,39,
8,39,
10,39,
12,39,
14,39,
16,39,
18,39,
20,39,
22,39,
24,39,
26,39,
28,39,
30,39,
32,39,
34,39,
36,39,
38,39,
42,39,
44,39,
46,39,
48,39,
50,39,
52,39,
54,39,
56,39,
58,39,
60,39,
2,41,
4,41,
6,41,
8,41,
10,41,
12,41,
14,41,
16,41,
18,41,
20,41,
22,41,
24,41,
26,41,
28,41,
30,41,
32,41,
34,41,
36,41,
38,41,
40,41,
44,41,
46,41,
48,41,
50,41,
52,41,
54,41,
56,41,
58,41,
60,41,
2,43,
4,43,
6,43,
8,43,
10,43,
12,43,
14,43,
16,43,
18,43,
20,43,
22,43,
24,43,
26,43,
28,43,
30,43,
32,43,
34,43,
36,43,
38,43,
40,43,
42,43,
46,43,
48,43,
50,43,
52,43,
54,43,
56,43,
58,43,
60,43,
2,45,
4,45,
6,45,
8,45,
10,45,
12,45,
14,45,
16,45,
18,45,
20,45,
22,45,
24,45,
26,45,
28,45,
30,45,
32,45,
34,45,
36,45,
38,45,
40,45,
42,45,
44,45,
48,45,
50,45,
52,45,
54,45,
56,45,
58,45,
60,45,
2,47,
4,47,
6,47,
8,47,
10,47,
12,47,
14,47,
16,47,
18,47,
20,47,
22,47,
24,47,
26,47,
28,47,
30,47,
32,47,
34,47,
36,47,
38,47,
40,47,
42,47,
44,47,
46,47,
50,47,
52,47,
54,47,
56,47,
58,47,
60,47,
2,49,
4,49,
6,49,
8,49,
10,49,
12,49,
14,49,
16,49,
18,49,
20,49,
22,49,
24,49,
26,49,
28,49,
30,49,
32,49,
34,49,
36,49,
38,49,
40,49,
42,49,
44,49,
46,49,
48,49,
52,49,
54,49,
56,49,
58,49,
60,49,
2,51,
4,51,
6,51,
8,51,
10,51,
12,51,
14,51,
16,51,
18,51,
20,51,
22,51,
24,51,
26,51,
28,51,
30,51,
32,51,
34,51,
36,51,
38,51,
40,51,
42,51,
44,51,
46,51,
48,51,
50,51,
54,51,
56,51,
58,51,
60,51,
2,53,
4,53,
6,53,
8,53,
10,53,
12,53,
14,53,
16,53,
18,53,
20,53,
22,53,
24,53,
26,53,
28,53,
30,53,
32,53,
34,53,
36,53,
38,53,
40,53,
42,53,
44,53,
46,53,
48,53,
50,53,
52,53,
56,53,
58,53,
60,53,
2,55,
4,55,
6,55,
8,55,
10,55,
12,55,
14,55,
16,55,
18,55,
20,55,
22,55,
24,55,
26,55,
28,55,
30,55,
32,55,
34,55,
36,55,
38,55,
40,55,
42,55,
44,55,
46,55,
48,55,
50,55,
52,55,
54,55,
58,55,
60,55,
2,57,
4,57,
6,57,
8,57,
10,57,
12,57,
14,57,
16,57,
18,57,
20,57,
22,57,
24,57,
26,57,
28,57,
30,57,
32,57,
34,57,
36,57,
38,57,
40,57,
42,57,
44,57,
46,57,
48,57,
50,57,
52,57,
54,57,
56,57,
60,57,
2,59,
4,59,
6,59,
8,59,
10,59,
12,59,
14,59,
16,59,
18,59,
20,59,
22,59,
24,59,
26,59,
28,59,
30,59,
32,59,
34,59,
36,59,
38,59,
40,59,
42,59,
44,59,
46,59,
48,59,
50,59,
52,59,
54,59,
56,59,
58,59,
2,61,
4,61,
6,61,
8,61,
10,61,
12,61,
14,61,
16,61,
18,61,
20,61,
22,61,
24,61,
26,61,
28,61,
30,61,
32,61,
34,61,
36,61,
38,61,
40,61,
42,61,
44,61,
46,61,
48,61,
50,61,
52,61,
54,61,
56,61,
58,61,
60,61,
1,2,
3,4,
5,6,
7,8,
9,10,
11,12,
13,14,
15,16,
17,18,
19,20,
21,22,
23,24,
25,26,
27,28,
29,30,
31,32,
33,34,
35,36,
37,38,
39,40,
41,42,
43,44,
45,46,
47,48,
49,50,
51,52,
53,54,
55,56,
57,58,
59,60,
