 <6 37 165> <6 38 92> <6 39 310> <6 40 92> <6 41 111>
 <6 42 165> <6 43 310> <6 44 111> <6 45 165> <6 46 310>
 <6 47 165> <6 48 111> <6 49 92> <6 50 183> <6 51 165>
 <6 52 0> <6 53 92> <6 54 0> <6 55 0> <6 56 111>
 <6 57 92> <6 58 310> <6 59 183> <6 60 92> <6 61 111>
 <7 0 213> <7 1 243> <7 2 144> <7 3 144> <7 4 0>
 <7 5 144> <7 6 309> <7 7 0> <7 8 243> <7 9 309>
 <7 10 0> <7 11 213> <7 12 231> <7 13 0> <7 14 309>
 <7 15 243> <7 16 144> <7 17 243> <7 18 0> <7 19 309>
 <7 20 243> <7 21 213> <7 22 309> <7 23 0> <7 24 309>
 <7 25 144> <7 26 243> <7 27 231> <7 28 243> <7 29 231>
 <7 30 213> <7 31 0> <7 32 144> <7 33 144> <7 34 213>
 <7 35 309> <7 36 231> <7 37 243> <7 38 231> <7 39 0>
 <7 40 231> <7 41 213> <7 42 243> <7 43 0> <7 44 213>
 <7 45 243> <7 46 0> <7 47 243> <7 48 213> <7 49 231>
 <7 50 144> <7 51 243> <7 52 309> <7 53 231> <7 54 309>
 <7 55 309> <7 56 213> <7 57 231> <7 58 0> <7 59 144>
 <7 60 231> <7 61 213> <8 0 62> <8 1 0> <8 2 114>
 <8 3 114> <8 4 247> <8 5 114> <8 6 164> <8 7 247>
 <8 8 0> <8 9 164> <8 10 247> <8 11 62> <8 12 121>
 <8 13 247> <8 14 164> <8 15 0> <8 16 114> <8 17 0>
 <8 18 247> <8 19 164> <8 20 0> <8 21 62> <8 22 164>
 <8 23 247> <8 24 164> <8 25 114> <8 26 0> <8 27 121>
 <8 28 0> <8 29 121> <8 30 62> <8 31 247> <8 32 114>
 <8 33 114> <8 34 62> <8 35 164> <8 36 121> <8 37 0>
 <8 38 121> <8 39 247> <8 40 121> <8 41 62> <8 42 0>
 <8 43 247> <8 44 62> <8 45 0> <8 46 247> <8 47 0>
 <8 48 62> <8 49 121> <8 50 114> <8 51 0> <8 52 164>
 <8 53 121> <8 54 164> <8 55 164> <8 56 62> <8 57 121>
 <8 58 247> <8 59 114> <8 60 121> <8 61 62> <9 0 111>
 <9 1 165> <9 2 183> <9 3 183> <9 4 310> <9 5 183>
 <9 6 0> <9 7 310> <9 8 165> <9 9 0> <9 10 310>
 <9 11 111> <9 12 92> <9 13 310> <9 14 0> <9 15 165>
 <9 16 183> <9 17 165> <9 18 310> <9 19 0> <9 20 165>
 <9 21 111> <9 22 0> <9 23 310> <9 24 0> <9 25 183>
 <9 26 165> <9 27 92> <9 28 165> <9 29 92> <9 30 111>
 <9 31 310> <9 32 183> <9 33 183> <9 34 111> <9 35 0>
 <9 36 92> <9 37 165> <9 38 92> <9 39 310> <9 40 92>
 <9 41 111> <9 42 165> <9 43 310> <9 44 111> <9 45 165>
 <9 46 310> <9 47 165> <9 48 111> <9 49 92> <9 50 183>
 <9 51 165> <9 52 0> <9 53 92> <9 54 0> <9 55 0>
 <9 56 111> <9 57 92> <9 58 310> <9 59 183> <9 60 92>
 <9 61 111> <10 0 213> <10 1 243> <10 2 144> <10 3 144>
 <10 4 0> <10 5 144> <10 6 309> <10 7 0> <10 8 243>
 <10 9 309> <10 10 0> <10 11 213> <10 12 231> <10 13 0>
 <10 14 309> <10 15 243> <10 16 144> <10 17 243> <10 18 0>
 <10 19 309> <10 20 243> <10 21 213> <10 22 309> <10 23 0>
 <10 24 309> <10 25 144> <10 26 243> <10 27 231> <10 28 243>
 <10 29 231> <10 30 213> <10 31 0> <10 32 144> <10 33 144>
 <10 34 213> <10 35 309> <10 36 231> <10 37 243> <10 38 231>
 <10 39 0> <10 40 231> <10 41 213> <10 42 243> <10 43 0>
 <10 44 213> <10 45 243> <10 46 0> <10 47 243> <10 48 213>
 <10 49 231> <10 50 144> <10 51 243> <10 52 309> <10 53 231>
 <10 54 309> <10 55 309> <10 56 213> <10 57 231> <10 58 0>
 <10 59 144> <10 60 231> <10 61 213> <11 0 0> <11 1 63>
 <11 2 85> <11 3 85> <11 4 212> <11 5 85> <11 6 109>
 <11 7 212> <11 8 63> <11 9 109> <11 10 212> <11 11 0>
 <11 12 65> <11 13 212> <11 14 109> <11 15 63> <11 16 85>
 <11 17 63> <11 18 212> <11 19 109> <11 20 63> <11 21 0>
 <11 22 109> <11 23 212> <11 24 109> <11 25 85> <11 26 63>
 <11 27 65> <11 28 63> <11 29 65> <11 30 0> <11 31 212>
 <11 32 85> <11 33 85> <11 34 0> <11 35 109> <11 36 65>
 <11 37 63> <11 38 65> <11 39 212> <11 40 65> <11 41 0>
 <11 42 63> <11 43 212> <11 44 0> <11 45 63> <11 46 212>
 <11 47 63> <11 48 0> <11 49 65> <11 50 85> <11 51 63>
 <11 52 109> <11 53 65> <11 54 109> <11 55 109> <11 56 0>
 <11 57 65> <11 58 212> <11 59 85> <11 60 65> <11 61 0>
 <12 0 63> <12 1 118> <12 2 111> <12 3 111> <12 4 229>
 <12 5 111> <12 6 88> <12 7 229> <12 8 118> <12 9 88>
 <12 10 229> <12 11 63> <12 12 0> <12 13 229> <12 14 88>
 <12 15 118> <12 16 111> <12 17 118> <12 18 229> <12 19 88>
 <12 20 118> <12 21 63> <12 22 88> <12 23 229> <12 24 88>
 <12 25 111> <12 26 118> <12 27 0> <12 28 118> <12 29 0>
 <12 30 63> <12 31 229> <12 32 111> <12 33 111> <12 34 63>
 <12 35 88> <12 36 0> <12 37 118> <12 38 0> <12 39 229>
 <12 40 0> <12 41 63> <12 42 118> <12 43 229> <12 44 63>
 <12 45 118> <12 46 229> <12 47 118> <12 48 63> <12 49 0>
 <12 50 111> <12 51 118> <12 52 88> <12 53 0> <12 54 88>
 <12 55 88> <12 56 63> <12 57 0> <12 58 229> <12 59 111>
 <12 60 0> <12 61 63> <13 0 213> <13 1 243> <13 2 144>
 <13 3 144> <13 4 0> <13 5 144> <13 6 309> <13 7 0>
 <13 8 243> <13 9 309> <13 10 0> <13 11 213> <13 12 231>
 <13 13 0> <13 14 309> <13 15 243> <13 16 144> <13 17 243>
 <13 18 0> <13 19 309> <13 20 243> <13 21 213> <13 22 309>
 <13 23 0> <13 24 309> <13 25 144> <13 26 243> <13 27 231>
 <13 28 243> <13 29 231> <13 30 213> <13 31 0> <13 32 144>
 <13 33 144> <13 34 213> <13 35 309> <13 36 231> <13 37 243>
 <13 38 231> <13 39 0> <13 40 231> <13 41 213> <13 42 243>
 <13 43 0> <13 44 213> <13 45 243> <13 46 0> <13 47 243>
 <13 48 213> <13 49 231> <13 50 144> <13 51 243> <13 52 309>
 <13 53 231> <13 54 309> <13 55 309> <13 56 213> <13 57 231>
 <13 58 0> <13 59 144> <13 60 231> <13 61 213> <14 0 111>
 <14 1 165> <14 2 183> <14 3 183> <14 4 310> <14 5 183>
 <14 6 0> <14 7 310> <14 8 165> <14 9 0> <14 10 310>
 <14 11 111> <14 12 92> <14 13 310> <14 14 0> <14 15 165>
 <14 16 183> <14 17 165> <14 18 310> <14 19 0> <14 20 165>
 <14 21 111> <14 22 0> <14 23 310> <14 24 0> <14 25 183>
 <14 26 165> <14 27 92> <14 28 165> <14 29 92> <14 30 111>
 <14 31 310> <14 32 183> <14 33 183> <14 34 111> <14 35 0>
 <14 36 92> <14 37 165> <14 38 92> <14 39 310> <14 40 92>
 <14 41 111> <14 42 165> <14 43 310> <14 44 111> <14 45 165>
 <14 46 310> <14 47 165> <14 48 111> <14 49 92> <14 50 183>
 <14 51 165> <14 52 0> <14 53 92> <14 54 0> <14 55 0>
 <14 56 111> <14 57 92> <14 58 310> <14 59 183> <14 60 92>
 <14 61 111> <15 0 62> <15 1 0> <15 2 114> <15 3 114>
 <15 4 247> <15 5 114> <15 6 164> <15 7 247> <15 8 0>
 <15 9 164> <15 10 247> <15 11 62> <15 12 121> <15 13 247>
 <15 14 164> <15 15 0> <15 16 114> <15 17 0> <15 18 247>
 <15 19 164> <15 20 0> <15 21 62> <15 22 164> <15 23 247>
 <15 24 164> <15 25 114> <15 26 0> <15 27 121> <15 28 0>
 <15 29 121> <15 30 62> <15 31 247> <15 32 114> <15 33 114>
 <15 34 62> <15 35 164> <15 36 121> <15 37 0> <15 38 121>
 <15 39 247> <15 40 121> <15 41 62> <15 42 0> <15 43 247>
 <15 44 62> <15 45 0> <15 46 247> <15 47 0> <15 48 62>
 <15 49 121> <15 50 114> <15 51 0> <15 52 164> <15 53 121>
 <15 54 164> <15 55 164> <15 56 62> <15 57 121> <15 58 247>
 <15 59 114> <15 60 121> <15 61 62> <16 0 81> <16 1 111>
 <16 2 0> <16 3 0> <16 4 142> <16 5 0> <16 6 177>
 <16 7 142> <16 8 111> <16 9 177> <16 10 142> <16 11 81>
 <16 12 106> <16 13 142> <16 14 177> <16 15 111> <16 16 0>
 <16 17 111> <16 18 142> <16 19 177> <16 20 111> <16 21 81>
 <16 22 177> <16 23 142> <16 24 177> <16 25 0> <16 26 111>
 <16 27 106> <16 28 111> <16 29 106> <16 30 81> <16 31 142>
 <16 32 0> <16 33 0> <16 34 81> <16 35 177> <16 36 106>
 <16 37 111> <16 38 106> <16 39 142> <16 40 106> <16 41 81>
 <16 42 111> <16 43 142> <16 44 81> <16 45 111> <16 46 142>
 <16 47 111> <16 48 81> <16 49 106> <16 50 0> <16 51 111>
 <16 52 177> <16 53 106> <16 54 177> <16 55 177> <16 56 81>
 <16 57 106> <16 58 142> <16 59 0> <16 60 106> <16 61 81>
 <17 0 62> <17 1 0> <17 2 114> <17 3 114> <17 4 247>
 <17 5 114> <17 6 164> <17 7 247> <17 8 0> <17 9 164>
 <17 10 247> <17 11 62> <17 12 121> <17 13 247> <17 14 164>
 <17 15 0> <17 16 114> <17 17 0> <17 18 247> <17 19 164>
 <17 20 0> <17 21 62> <17 22 164> <17 23 247> <17 24 164>
 <17 25 114> <17 26 0> <17 27 121> <17 28 0> <17 29 121>
 <17 30 62> <17 31 247> <17 32 114> <17 33 114> <17 34 62>
 <17 35 164> <17 36 121> <17 37 0> <17 38 121> <17 39 247>
 <17 40 121> <17 41 62> <17 42 0> <17 43 247> <17 44 62>
 <17 45 0> <17 46 247> <17 47 0> <17 48 62> <17 49 121>
 <17 50 114> <17 51 0> <17 52 164> <17 53 121> <17 54 164>
 <17 55 164> <17 56 62> <17 57 121> <17 58 247> <17 59 114>
 <17 60 121> <17 61 62> <18 0 213> <18 1 243> <18 2 144>
 <18 3 144> <18 4 0> <18 5 144> <18 6 309> <18 7 0>
 <18 8 243> <18 9 309> <18 10 0> <18 11 213> <18 12 231>
 <18 13 0> <18 14 309> <18 15 243> <18 16 144> <18 17 243>
 <18 18 0> <18 19 309> <18 20 243> <18 21 213> <18 22 309>
 <18 23 0> <18 24 309> <18 25 144> <18 26 243> <18 27 231>
 <18 28 243> <18 29 231> <18 30 213> <18 31 0> <18 32 144>
 <18 33 144> <18 34 213> <18 35 309> <18 36 231> <18 37 243>
 <18 38 231> <18 39 0> <18 40 231> <18 41 213> <18 42 243>
 <18 43 0> <18 44 213> <18 45 243> <18 46 0> <18 47 243>
 <18 48 213> <18 49 231> <18 50 144> <18 51 243> <18 52 309>
 <18 53 231> <18 54 309> <18 55 309> <18 56 213> <18 57 231>
 <18 58 0> <18 59 144> <18 60 231> <18 61 213> <19 0 111>
 <19 1 165> <19 2 183> <19 3 183> <19 4 310> <19 5 183>
 <19 6 0> <19 7 310> <19 8 165> <19 9 0> <19 10 310>
 <19 11 111> <19 12 92> <19 13 310> <19 14 0> <19 15 165>
 <19 16 183> <19 17 165> <19 18 310> <19 19 0> <19 20 165>
 <19 21 111> <19 22 0> <19 23 310> <19 24 0> <19 25 183>
 <19 26 165> <19 27 92> <19 28 165> <19 29 92> <19 30 111>
 <19 31 310> <19 32 183> <19 33 183> <19 34 111> <19 35 0>
 <19 36 92> <19 37 165> <19 38 92> <19 39 310> <19 40 92>
 <19 41 111> <19 42 165> <19 43 310> <19 44 111> <19 45 165>
 <19 46 310> <19 47 165> <19 48 111> <19 49 92> <19 50 183>
 <19 51 165> <19 52 0> <19 53 92> <19 54 0> <19 55 0>
 <19 56 111> <19 57 92> <19 58 310> <19 59 183> <19 60 92>
 <19 61 111> <20 0 62> <20 1 0> <20 2 114> <20 3 114>
 <20 4 247> <20 5 114> <20 6 164> <20 7 247> <20 8 0>
 <20 9 164> <20 10 247> <20 11 62> <20 12 121> <20 13 247>
 <20 14 164> <20 15 0> <20 16 114> <20 17 0> <20 18 247>
 <20 19 164> <20 20 0> <20 21 62> <20 22 164> <20 23 247>
 <20 24 164> <20 25 114> <20 26 0> <20 27 121> <20 28 0>
 <20 29 121> <20 30 62> <20 31 247> <20 32 114> <20 33 114>
 <20 34 62> <20 35 164> <20 36 121> <20 37 0> <20 38 121>
 <20 39 247> <20 40 121> <20 41 62> <20 42 0> <20 43 247>
 <20 44 62> <20 45 0> <20 46 247> <20 47 0> <20 48 62>
 <20 49 121> <20 50 114> <20 51 0> <20 52 164> <20 53 121>
 <20 54 164> <20 55 164> <20 56 62> <20 57 121> <20 58 247>
 <20 59 114> <20 60 121> <20 61 62> <21 0 0> <21 1 63>
 <21 2 85> <21 3 85> <21 4 212> <21 5 85> <21 6 109>
 <21 7 212> <21 8 63> <21 9 109> <21 10 212> <21 11 0>
 <21 12 65> <21 13 212> <21 14 109> <21 15 63> <21 16 85>
 <21 17 63> <21 18 212> <21 19 109> <21 20 63> <21 21 0>
 <21 22 109> <21 23 212> <21 24 109> <21 25 85> <21 26 63>
 <21 27 65> <21 28 63> <21 29 65> <21 30 0> <21 31 212>
 <21 32 85> <21 33 85> <21 34 0> <21 35 109> <21 36 65>
 <21 37 63> <21 38 65> <21 39 212> <21 40 65> <21 41 0>
 <21 42 63> <21 43 212> <21 44 0> <21 45 63> <21 46 212>
 <21 47 63> <21 48 0> <21 49 65> <21 50 85> <21 51 63>
 <21 52 109> <21 53 65> <21 54 109> <21 55 109> <21 56 0>
 <21 57 65> <21 58 212> <21 59 85> <21 60 65> <21 61 0>
 <22 0 111> <22 1 165> <22 2 183> <22 3 183> <22 4 310>
 <22 5 183> <22 6 0> <22 7 310> <22 8 165> <22 9 0>
 <22 10 310> <22 11 111> <22 12 92> <22 13 310> <22 14 0>
 <22 15 165> <22 16 183> <22 17 165> <22 18 310> <22 19 0>
 <22 20 165> <22 21 111> <22 22 0> <22 23 310> <22 24 0>
 <22 25 183> <22 26 165> <22 27 92> <22 28 165> <22 29 92>
 <22 30 111> <22 31 310> <22 32 183> <22 33 183> <22 34 111>
 <22 35 0> <22 36 92> <22 37 165> <22 38 92> <22 39 310>
 <22 40 92> <22 41 111> <22 42 165> <22 43 310> <22 44 111>
 <22 45 165> <22 46 310> <22 47 165> <22 48 111> <22 49 92>
 <22 50 183> <22 51 165> <22 52 0> <22 53 92> <22 54 0>
 <22 55 0> <22 56 111> <22 57 92> <22 58 310> <22 59 183>
 <22 60 92> <22 61 111> <23 0 213> <23 1 243> <23 2 144>
 <23 3 144> <23 4 0> <23 5 144> <23 6 309> <23 7 0>
 <23 8 243> <23 9 309> <23 10 0> <23 11 213> <23 12 231>
 <23 13 0> <23 14 309> <23 15 243> <23 16 144> <23 17 243>
 <23 18 0> <23 19 309> <23 20 243> <23 21 213> <23 22 309>
 <23 23 0> <23 24 309> <23 25 144> <23 26 243> <23 27 231>
 <23 28 243> <23 29 231> <23 30 213> <23 31 0> <23 32 144>
 <23 33 144> <23 34 213> <23 35 309> <23 36 231> <23 37 243>
 <23 38 231> <23 39 0> <23 40 231> <23 41 213> <23 42 243>
 <23 43 0> <23 44 213> <23 45 243> <23 46 0> <23 47 243>
 <23 48 213> <23 49 231> <23 50 144> <23 51 243> <23 52 309>
 <23 53 231> <23 54 309> <23 55 309> <23 56 213> <23 57 231>
 <23 58 0> <23 59 144> <23 60 231> <23 61 213> <24 0 111>
 <24 1 165> <24 2 183> <24 3 183> <24 4 310> <24 5 183>
 <24 6 0> <24 7 310> <24 8 165> <24 9 0> <24 10 310>
 <24 11 111> <24 12 92> <24 13 310> <24 14 0> <24 15 165>
 <24 16 183> <24 17 165> <24 18 310> <24 19 0> <24 20 165>
 <24 21 111> <24 22 0> <24 23 310> <24 24 0> <24 25 183>
 <24 26 165> <24 27 92> <24 28 165> <24 29 92> <24 30 111>
 <24 31 310> <24 32 183> <24 33 183> <24 34 111> <24 35 0>
 <24 36 92> <24 37 165> <24 38 92> <24 39 310> <24 40 92>
 <24 41 111> <24 42 165> <24 43 310> <24 44 111> <24 45 165>
 <24 46 310> <24 47 165> <24 48 111> <24 49 92> <24 50 183>
 <24 51 165> <24 52 0> <24 53 92> <24 54 0> <24 55 0>
 <24 56 111> <24 57 92> <24 58 310> <24 59 183> <24 60 92>
 <24 61 111> <25 0 81> <25 1 111> <25 2 0> <25 3 0>
 <25 4 142> <25 5 0> <25 6 177> <25 7 142> <25 8 111>
 <25 9 177> <25 10 142> <25 11 81> <25 12 106> <25 13 142>
 <25 14 177> <25 15 111> <25 16 0> <25 17 111> <25 18 142>
 <25 19 177> <25 20 111> <25 21 81> <25 22 177> <25 23 142>
 <25 24 177> <25 25 0> <25 26 111> <25 27 106> <25 28 111>
 <25 29 106> <25 30 81> <25 31 142> <25 32 0> <25 33 0>
 <25 34 81> <25 35 177> <25 36 106> <25 37 111> <25 38 106>
 <25 39 142> <25 40 106> <25 41 81> <25 42 111> <25 43 142>
 <25 44 81> <25 45 111> <25 46 142> <25 47 111> <25 48 81>
 <25 49 106> <25 50 0> <25 51 111> <25 52 177> <25 53 106>
 <25 54 177> <25 55 177> <25 56 81> <25 57 106> <25 58 142>
 <25 59 0> <25 60 106> <25 61 81> <26 0 62> <26 1 0>
 <26 2 114> <26 3 114> <26 4 247> <26 5 114> <26 6 164>
 <26 7 247> <26 8 0> <26 9 164> <26 10 247> <26 11 62>
 <26 12 121> <26 13 247> <26 14 164> <26 15 0> <26 16 114>
 <26 17 0> <26 18 247> <26 19 164> <26 20 0> <26 21 62>
 <26 22 164> <26 23 247> <26 24 164> <26 25 114> <26 26 0>
 <26 27 121> <26 28 0> <26 29 121> <26 30 62> <26 31 247>
 <26 32 114> <26 33 114> <26 34 62> <26 35 164> <26 36 121>
 <26 37 0> <26 38 121> <26 39 247> <26 40 121> <26 41 62>
 <26 42 0> <26 43 247> <26 44 62> <26 45 0> <26 46 247>
 <26 47 0> <26 48 62> <26 49 121> <26 50 114> <26 51 0>
 <26 52 164> <26 53 121> <26 54 164> <26 55 164> <26 56 62>
 <26 57 121> <26 58 247> <26 59 114> <26 60 121> <26 61 62>
 <27 0 63> <27 1 118> <27 2 111> <27 3 111> <27 4 229>
 <27 5 111> <27 6 88> <27 7 229> <27 8 118> <27 9 88>
 <27 10 229> <27 11 63> <27 12 0> <27 13 229> <27 14 88>
 <27 15 118> <27 16 111> <27 17 118> <27 18 229> <27 19 88>
 <27 20 118> <27 21 63> <27 22 88> <27 23 229> <27 24 88>
 <27 25 111> <27 26 118> <27 27 0> <27 28 118> <27 29 0>
 <27 30 63> <27 31 229> <27 32 111> <27 33 111> <27 34 63>
 <27 35 88> <27 36 0> <27 37 118> <27 38 0> <27 39 229>
 <27 40 0> <27 41 63> <27 42 118> <27 43 229> <27 44 63>
 <27 45 118> <27 46 229> <27 47 118> <27 48 63> <27 49 0>
 <27 50 111> <27 51 118> <27 52 88> <27 53 0> <27 54 88>
 <27 55 88> <27 56 63> <27 57 0> <27 58 229> <27 59 111>
 <27 60 0> <27 61 63> <28 0 62> <28 1 0> <28 2 114>
 <28 3 114> <28 4 247> <28 5 114> <28 6 164> <28 7 247>
 <28 8 0> <28 9 164> <28 10 247> <28 11 62> <28 12 121>
 <28 13 247> <28 14 164> <28 15 0> <28 16 114> <28 17 0>
 <28 18 247> <28 19 164> <28 20 0> <28 21 62> <28 22 164>
 <28 23 247> <28 24 164> <28 25 114> <28 26 0> <28 27 121>
 <28 28 0> <28 29 121> <28 30 62> <28 31 247> <28 32 114>
 <28 33 114> <28 34 62> <28 35 164> <28 36 121> <28 37 0>
 <28 38 121> <28 39 247> <28 40 121> <28 41 62> <28 42 0>
 <28 43 247> <28 44 62> <28 45 0> <28 46 247> <28 47 0>
 <28 48 62> <28 49 121> <28 50 114> <28 51 0> <28 52 164>
 <28 53 121> <28 54 164> <28 55 164> <28 56 62> <28 57 121>
 <28 58 247> <28 59 114> <28 60 121> <28 61 62> <29 0 63>
 <29 1 118> <29 2 111> <29 3 111> <29 4 229> <29 5 111>
 <29 6 88> <29 7 229> <29 8 118> <29 9 88> <29 10 229>
 <29 11 63> <29 12 0> <29 13 229> <29 14 88> <29 15 118>
 <29 16 111> <29 17 118> <29 18 229> <29 19 88> <29 20 118>
 <29 21 63> <29 22 88> <29 23 229> <29 24 88> <29 25 111>
 <29 26 118> <29 27 0> <29 28 118> <29 29 0> <29 30 63>
 <29 31 229> <29 32 111> <29 33 111> <29 34 63> <29 35 88>
