213,19,213,243,231,213,231,19,465,0,213,465,213,19,243,0,243,309,0,144,19,465,0,144,0,0,231,213,19,213,0,465,144,243,19,243,0,231,0,0,309,309,19,465,243,144,465,243,465,0,465,19,309,231,465,144,19,19,213,465,243,213
267,464,267,321,248,267,248,464,0,465,267,0,267,464,321,465,321,165,465,339,464,0,465,339,465,465,248,267,464,267,465,0,339,321,464,321,465,248,465,465,165,165,464,0,321,339,0,321,0,465,0,464,165,248,0,339,464,464,267,0,321,267
81,153,81,111,106,81,106,153,334,142,81,334,81,153,111,142,111,177,142,0,153,334,142,0,142,142,106,81,153,81,142,334,0,111,153,111,142,106,142,142,177,177,153,334,111,0,334,111,334,142,334,153,177,106,334,0,153,153,81,334,111,81
62,259,62,0,121,62,121,259,320,247,62,320,62,259,0,247,0,164,247,114,259,320,247,114,247,247,121,62,259,62,247,320,114,0,259,0,247,121,247,247,164,164,259,320,0,114,320,0,320,247,320,259,164,121,320,114,259,259,62,320,0,62
216,0,216,252,223,216,223,0,460,19,216,460,216,0,252,19,252,304,19,153,0,460,19,153,19,19,223,216,0,216,19,460,153,252,0,252,19,223,19,19,304,304,0,460,252,153,460,252,460,19,460,0,304,223,460,153,0,0,216,460,252,216
62,259,62,0,121,62,121,259,320,247,62,320,62,259,0,247,0,164,247,114,259,320,247,114,247,247,121,62,259,62,247,320,114,0,259,0,247,121,247,247,164,164,259,320,0,114,320,0,320,247,320,259,164,121,320,114,259,259,62,320,0,62
213,19,213,243,231,213,231,19,465,0,213,465,213,19,243,0,243,309,0,144,19,465,0,144,0,0,231,213,19,213,0,465,144,243,19,243,0,231,0,0,309,309,19,465,243,144,465,243,465,0,465,19,309,231,465,144,19,19,213,465,243,213
63,224,63,118,0,63,0,224,244,229,63,244,63,224,118,229,118,88,229,111,224,244,229,111,229,229,0,63,224,63,229,244,111,118,224,118,229,0,229,229,88,88,224,244,118,111,244,118,244,229,244,224,88,0,244,111,224,224,63,244,118,63
213,19,213,243,231,213,231,19,465,0,213,465,213,19,243,0,243,309,0,144,19,465,0,144,0,0,231,213,19,213,0,465,144,243,19,243,0,231,0,0,309,309,19,465,243,144,465,243,465,0,465,19,309,231,465,144,19,19,213,465,243,213
213,19,213,243,231,213,231,19,465,0,213,465,213,19,243,0,243,309,0,144,19,465,0,144,0,0,231,213,19,213,0,465,144,243,19,243,0,231,0,0,309,309,19,465,243,144,465,243,465,0,465,19,309,231,465,144,19,19,213,465,243,213
111,307,111,165,92,111,92,307,165,310,111,165,111,307,165,310,165,0,310,183,307,165,310,183,310,310,92,111,307,111,310,165,183,165,307,165,310,92,310,310,0,0,307,165,165,183,165,165,165,310,165,307,0,92,165,183,307,307,111,165,165,111
111,307,111,165,92,111,92,307,165,310,111,165,111,307,165,310,165,0,310,183,307,165,310,183,310,310,92,111,307,111,310,165,183,165,307,165,310,92,310,310,0,0,307,165,165,183,165,165,165,310,165,307,0,92,165,183,307,307,111,165,165,111
216,0,216,252,223,216,223,0,460,19,216,460,216,0,252,19,252,304,19,153,0,460,19,153,19,19,223,216,0,216,19,460,153,252,0,252,19,223,19,19,304,304,0,460,252,153,460,252,460,19,460,0,304,223,460,153,0,0,216,460,252,216
267,464,267,321,248,267,248,464,0,465,267,0,267,464,321,465,321,165,465,339,464,0,465,339,465,465,248,267,464,267,465,0,339,321,464,321,465,248,465,465,165,165,464,0,321,339,0,321,0,465,0,464,165,248,0,339,464,464,267,0,321,267
62,259,62,0,121,62,121,259,320,247,62,320,62,259,0,247,0,164,247,114,259,320,247,114,247,247,121,62,259,62,247,320,114,0,259,0,247,121,247,247,164,164,259,320,0,114,320,0,320,247,320,259,164,121,320,114,259,259,62,320,0,62
81,153,81,111,106,81,106,153,334,142,81,334,81,153,111,142,111,177,142,0,153,334,142,0,142,142,106,81,153,81,142,334,0,111,153,111,142,106,142,142,177,177,153,334,111,0,334,111,334,142,334,153,177,106,334,0,153,153,81,334,111,81
267,464,267,321,248,267,248,464,0,465,267,0,267,464,321,465,321,165,465,339,464,0,465,339,465,465,248,267,464,267,465,0,339,321,464,321,465,248,465,465,165,165,464,0,321,339,0,321,0,465,0,464,165,248,0,339,464,464,267,0,321,267
62,259,62,0,121,62,121,259,320,247,62,320,62,259,0,247,0,164,247,114,259,320,247,114,247,247,121,62,259,62,247,320,114,0,259,0,247,121,247,247,164,164,259,320,0,114,320,0,320,247,320,259,164,121,320,114,259,259,62,320,0,62
267,464,267,321,248,267,248,464,0,465,267,0,267,464,321,465,321,165,465,339,464,0,465,339,465,465,248,267,464,267,465,0,339,321,464,321,465,248,465,465,165,165,464,0,321,339,0,321,0,465,0,464,165,248,0,339,464,464,267,0,321,267
213,19,213,243,231,213,231,19,465,0,213,465,213,19,243,0,243,309,0,144,19,465,0,144,0,0,231,213,19,213,0,465,144,243,19,243,0,231,0,0,309,309,19,465,243,144,465,243,465,0,465,19,309,231,465,144,19,19,213,465,243,213
267,464,267,321,248,267,248,464,0,465,267,0,267,464,321,465,321,165,465,339,464,0,465,339,465,465,248,267,464,267,465,0,339,321,464,321,465,248,465,465,165,165,464,0,321,339,0,321,0,465,0,464,165,248,0,339,464,464,267,0,321,267
216,0,216,252,223,216,223,0,460,19,216,460,216,0,252,19,252,304,19,153,0,460,19,153,19,19,223,216,0,216,19,460,153,252,0,252,19,223,19,19,304,304,0,460,252,153,460,252,460,19,460,0,304,223,460,153,0,0,216,460,252,216
111,307,111,165,92,111,92,307,165,310,111,165,111,307,165,310,165,0,310,183,307,165,310,183,310,310,92,111,307,111,310,165,183,165,307,165,310,92,310,310,0,0,307,165,165,183,165,165,165,310,165,307,0,92,165,183,307,307,111,165,165,111
63,224,63,118,0,63,0,224,244,229,63,244,63,224,118,229,118,88,229,111,224,244,229,111,229,229,0,63,224,63,229,244,111,118,224,118,229,0,229,229,88,88,224,244,118,111,244,118,244,229,244,224,88,0,244,111,224,224,63,244,118,63
267,464,267,321,248,267,248,464,0,465,267,0,267,464,321,465,321,165,465,339,464,0,465,339,465,465,248,267,464,267,465,0,339,321,464,321,465,248,465,465,165,165,464,0,321,339,0,321,0,465,0,464,165,248,0,339,464,464,267,0,321,267
81,153,81,111,106,81,106,153,334,142,81,334,81,153,111,142,111,177,142,0,153,334,142,0,142,142,106,81,153,81,142,334,0,111,153,111,142,106,142,142,177,177,153,334,111,0,334,111,334,142,334,153,177,106,334,0,153,153,81,334,111,81
216,0,216,252,223,216,223,0,460,19,216,460,216,0,252,19,252,304,19,153,0,460,19,153,19,19,223,216,0,216,19,460,153,252,0,252,19,223,19,19,304,304,0,460,252,153,460,252,460,19,460,0,304,223,460,153,0,0,216,460,252,216
216,0,216,252,223,216,223,0,460,19,216,460,216,0,252,19,252,304,19,153,0,460,19,153,19,19,223,216,0,216,19,460,153,252,0,252,19,223,19,19,304,304,0,460,252,153,460,252,460,19,460,0,304,223,460,153,0,0,216,460,252,216
0,218,0,63,65,0,65,218,265,212,0,265,0,218,63,212,63,109,212,85,218,265,212,85,212,212,65,0,218,0,212,265,85,63,218,63,212,65,212,212,109,109,218,265,63,85,265,63,265,212,265,218,109,65,265,85,218,218,0,265,63,0
267,464,267,321,248,267,248,464,0,465,267,0,267,464,321,465,321,165,465,339,464,0,465,339,465,465,248,267,464,267,465,0,339,321,464,321,465,248,465,465,165,165,464,0,321,339,0,321,0,465,0,464,165,248,0,339,464,464,267,0,321,267
62,259,62,0,121,62,121,259,320,247,62,320,62,259,0,247,0,164,247,114,259,320,247,114,247,247,121,62,259,62,247,320,114,0,259,0,247,121,247,247,164,164,259,320,0,114,320,0,320,247,320,259,164,121,320,114,259,259,62,320,0,62
0,218,0,63,65,0,65,218,265,212,0,265,0,218,63,212,63,109,212,85,218,265,212,85,212,212,65,0,218,0,212,265,85,63,218,63,212,65,212,212,109,109,218,265,63,85,265,63,265,212,265,218,109,65,265,85,218,218,0,265,63,0
